"Subjects" "Acivity" "Average Body X Acc" "Average Body Y Acc" "Average Body z Acc" "Average Body x Gyro" "Average Body y Gyro" "Average Body z Gyro" "Average Total X Acc" "Average Total y Acc" "Average Total z Acc"
"V49" "Train" -0.0028668561540286 0.000751762435156206 0.000796634888369924 0.014380330714009 0.0159965527184659 0.00215901462029924 0.805879473885217 0.0398255803579239 0.0953998171601795
"V5" "Test" 0.00141692450039665 0.0113917052604664 0.00512525855270076 -0.0166142295204811 0.0243120540863177 0.0198694323108946 0.815308099875261 -0.0227389013264987 0.0848330251298375
"V5" "Train" 0.00622018860399332 0.00535327301889752 0.0092987257484925 0.0119431878284731 0.030299878381224 0.015423339454106 0.805635709681789 -0.0122513704459765 0.0963976508766619
"V50" "Test" -0.00896822044937159 -0.00750010434482669 -0.00191523288458154 -0.061757355767284 0.00480362198408002 -0.0149930894796306 -0.08315989123 0.015088817018185 -0.118079551206517
"V50" "Train" -0.00319950118463782 -0.00273503664394626 -0.00283623211848808 -0.035716171365267 0.00690089396400316 -0.00794417800079338 -0.093844731516895 0.0395238692110417 -0.156091449898329
"V51" "Test" -0.0134265946148266 -0.00538037325302533 0.00554465025235443 -0.0128150115477911 0.0112108902115829 0.00243267034418714 0.823999727130333 0.0161702316043527 0.0885338668600762
"V51" "Train" 0.000319710496063248 0.00314909353868225 0.00180551865515718 0.0141436170644011 0.0157074522274701 0.00670854465538298 0.80660077958752 0.0383933879528606 0.0937048095858299
"V52" "Test" -0.0069751388137993 -0.00747866234067867 -0.0018158839255239 -0.0556765923134857 0.011067693314002 -0.0145575832908777 -0.0829559229275 0.0125845109962487 -0.121763764704629
"V52" "Train" -0.000879077878687344 -0.00150131108692915 -0.00213453083706752 -0.0331046389654544 0.00109854601062724 -0.00488976691665877 -0.0933740518103612 0.03833673246551 -0.158645349928678
"V53" "Test" -0.00940325663827157 -0.00383125818888684 0.00566379330426074 -0.0178813704238466 0.0159782814964556 0.00610076433762985 0.823812923523618 0.0133679668367788 0.0888288556617579
"V53" "Train" 0.00427270379532611 0.00321486193289182 0.00169014727751711 0.0190830088301597 0.0092376619155377 0.00650799542935111 0.805728414236332 0.0387153055603934 0.0916082779135585
"V54" "Test" -0.00257835806879425 -0.00531268632529133 -0.000425247084669205 -0.0603312075592737 0.00313095412844618 -0.0143288043357951 -0.0804936696358621 0.0106069458992929 -0.121832603383358
"V54" "Train" 0.00472476531049743 -0.00177450801260553 -0.00201619160820601 -0.0256795336290872 -0.00526811530751255 -0.00430853988460372 -0.0933119084569507 0.0381227977668698 -0.156258442219487
"V55" "Test" -0.00533931591620308 -0.00115728395611708 0.00619302061793698 -0.0155921054651293 0.00604666645026362 0.00912923422751972 0.824157564493001 0.0113431494750086 0.09034050198019
"V55" "Train" 0.0100715244222484 0.0023579469499077 0.00285094306082546 0.0200743535830896 0.00910897620449885 0.00677511423553679 0.806146542604504 0.037976071452624 0.0936255465432429
"V56" "Test" 0.00103060930283211 -0.00216686945234213 0.00169386090345699 -0.056967579584625 -0.00395179340131025 -0.00972929558699273 -0.0812034939457747 0.0078703008338883 -0.126189532236894
"V56" "Train" 0.00852446870760934 -0.000187181330169864 -0.00167095145934386 -0.0235652907611037 -0.00644018058090915 -0.00289779255518381 -0.0924888890953915 0.0381937140393075 -0.15415860909151
"V57" "Test" 0.00101133942126142 0.00225369513927814 0.00847291084795253 -0.00572861447410724 0.00317161740073462 0.00861386125434149 0.823124642405119 0.00759498173158778 0.0869861811069963
"V57" "Train" 0.0128539848340044 0.00573612728498792 0.00351292010609219 0.0166841589740942 0.0133112787605848 0.00763900699284802 0.806833188617661 0.037774538925508 0.094705795087344
"V58" "Test" 0.00367688377702677 0.00165488471754038 0.00204988706369412 -0.0561580738872242 -0.0113039730436185 -0.0102928911807416 -0.0811539202323944 0.00517123754886689 -0.128103349861637
"V58" "Train" 0.0122830796000519 0.00355784239299064 -0.00141095015697753 -0.0233686658429219 -0.000407809132121193 -0.00525877621576942 -0.0926799272874721 0.0371573646117112 -0.15292943625262
"V59" "Test" 0.00671724646442312 0.00524990524863542 0.00824915641029439 -0.0078089448487298 -0.000785927175453199 0.0051469180451696 0.821861997194541 0.00592693507644863 0.0866520030858663
"V59" "Train" 0.0148962678130463 0.00728661900753438 0.00187436348377732 0.0141839802749616 0.0172628192342177 0.00462327837796931 0.807102577174613 0.0378299872682254 0.0948156486430874
"V6" "Test" -0.0634822036761528 -0.039255795322245 -0.0344114124638821 -0.213903896160265 -0.0381666253298785 -0.0967691655313057 -0.087196668214053 -0.026582233270948 -0.157182581703654
"V6" "Train" -0.0656059911200316 -0.0295428970153828 -0.018796705164369 -0.193008068974733 -0.104991942570319 -0.0976231671395701 -0.0962213788937356 -0.010994126235356 -0.190439610500446
"V60" "Test" 0.00275597835702704 0.00575284786784116 0.000941875622610623 -0.0636687301644389 -0.0100047529567329 -0.00754483263834759 -0.0823937861964029 0.00522054259279485 -0.126732918790419
"V60" "Train" 0.0166359619231455 0.00302840493952719 -0.00331943171845253 -0.0257176608277739 0.00120153523459865 -0.00771186520996147 -0.0920690650606593 0.0373122358215758 -0.154150225483547
"V61" "Test" 0.00671493624556663 0.00490783265293858 0.00751668175815569 -0.0156964728458916 0.00144276764465806 0.00592846562366972 0.820582747868603 0.00697297674471964 0.0865438032310483
"V61" "Train" 0.0152335928157948 0.0073138274773913 0.000882423320574818 0.00920226385526742 0.0134147473924856 0.00321591519654118 0.807857515068286 0.0388199380600903 0.0929750836296807
"V62" "Test" -0.00206271053121147 0.0045685424876805 0.000976891831282216 -0.0722255894978358 -0.00287095886022693 -0.0020595367820727 -0.0820312156353191 0.00704245779972022 -0.125035585392429
"V62" "Train" 0.0179370906781276 0.00261016184404081 -0.00367788073929802 -0.0268480383912295 0.00103810023411363 -0.0107060778593172 -0.0927747000892135 0.0380109382017223 -0.154692851260479
"V63" "Test" 0.00604398235425588 0.0045084904290965 0.00618456108442602 -0.0273987206547081 -0.00338057322192864 0.00845905673596542 0.818285345427725 0.00864304045283344 0.0859837767000766
"V63" "Train" 0.0154530292330042 0.00614250210772538 0.00077304804272495 0.0082209481724472 0.00467847018077649 -0.000442459476195667 0.808233003908574 0.0386268593733711 0.0927561930207805
"V64" "Test" -0.00152602009868278 0.00489571826066649 0.0017569866922199 -0.074147883194194 -0.00929118804731559 0.00515991359324767 -0.0829214556915493 0.00652458740727527 -0.123167843155805
"V64" "Train" 0.0177452671975143 0.00244947505689836 -0.0033681075559254 -0.0258455447252749 -0.000392088969966413 -0.0162907507524635 -0.0928505032745535 0.0372574761601926 -0.154282048074628
"V65" "Test" 0.0108875228782669 0.00611055811993897 0.00557197141598073 -0.0258445253717542 -0.00469683981295768 0.0132768858735977 0.815178526934871 0.008992274106358 0.0867179262520207
"V65" "Train" 0.0150907817845681 0.00571321037037492 0.00254195055714325 0.00888229263682606 0.0030955169661899 -0.00185511547006893 0.808209691482322 0.0378807174964908 0.0923003744448986
"V66" "Test" 0.00763621520584624 0.00692048752567669 0.00243216701445032 -0.0676992708425095 -0.00580102479226348 0.0017529385314712 -0.0801453866951724 0.00831336728090592 -0.119347562251689
"V66" "Train" 0.0145987728708564 0.00290834206187677 -0.000937121952404123 -0.0299448941587458 0.00332978082417805 -0.0137324931789603 -0.09222794646875 0.0366408194737543 -0.15400959342587
"V67" "Test" 0.0143010478879233 0.0086403605926203 0.00366216822756441 -0.0234997449387893 -0.00268728091442409 0.00979712531399904 0.812650262710614 0.0104092631010526 0.0877264662876853
"V67" "Train" 0.0104745769106702 0.00474643282918091 0.0028904126700859 0.00222348991717639 0.0061652375631131 0.00157216148981338 0.809208124975372 0.0362522702830107 0.0912411870517715
"V68" "Test" 0.0121650406542857 0.00694716050812909 0.00274361237651507 -0.071468944220407 -0.0112081985071246 -0.00172171835722102 -0.0800318604513889 0.00853025055701885 -0.118477383877049
"V68" "Train" 0.00921714214499962 0.00209713608310248 -0.00229619791862282 -0.0308790996666333 0.00280995641631597 -0.00834266980367962 -0.0918772242526786 0.034383645114415 -0.155780355756918
"V69" "Test" 0.0106699012933139 0.00495383461645911 0.00443303816328236 -0.0288891687075557 0.00301622140211079 0.012142785266662 0.814306742180369 0.0096658230202501 0.0887018958041378
"V69" "Train" 0.00756883138971433 0.00291121774942846 0.00227799976067746 0.000282967251749764 0.00114815100554043 0.00330875098917705 0.811015488651934 0.0344807161696102 0.0906617131487082
"V7" "Test" 0.00467820054596678 0.0146281644643986 0.00675010282858874 -0.0103795933301293 0.0260962310151447 0.0245538290373542 0.815277417633765 -0.0163109900204597 0.0890331115392758
"V7" "Train" 0.0114498999503965 0.00970611995972211 0.00952755722393426 0.0148585877328235 0.0313216665299395 0.0217388105268057 0.806885879193148 -0.0062581240373281 0.0978089847667074
"V70" "Test" 0.0114018786083274 0.00232183571444515 0.00175010055498427 -0.0733635351753697 0.00283809251842025 -0.00221457267123348 -0.0804681445972222 0.0104755419831204 -0.119980420948048
"V70" "Train" 0.00553219127405624 0.00102278182592413 -0.00245756686976328 -0.0306077134323374 0.00375385576817878 -0.00314668025210287 -0.091833074350889 0.0333214056519528 -0.155176974073457
"V71" "Test" 0.00722879223680508 0.00172569977466908 0.00268805749046593 -0.0251020329763184 0.00328512560948091 0.0129135900141478 0.817861098872781 0.0135265683197213 0.0874169372650725
"V71" "Train" 0.00610260975797672 0.00345444566701756 0.000174317427390199 0.000199524524526766 0.00202719807128858 0.00570200858849534 0.812016645485813 0.0337950886681041 0.0913100432049948
"V72" "Test" 0.00661207737603884 -0.000151978567462155 -0.00114802396657757 -0.06637486463919 -0.00478701736132982 -0.00195125402426149 -0.0801803613103448 0.011393846376988 -0.116807443019792
"V72" "Train" 0.000927679522139579 0.00288985083052541 -0.00444010493348436 -0.0304741233096959 0.00169615752778566 0.00186605278296679 -0.0916285864485588 0.0323672166366803 -0.154695699465906
"V73" "Test" 0.00512748195570519 -0.000865154403821798 0.00207796171008006 -0.0284952628357164 -0.00588265467934812 0.0105478114816226 0.819548676178399 0.0107272431524756 0.0874498737397257
"V73" "Train" 0.00211713364266889 0.00464104643270727 0.000494352228617798 0.000568745532778449 0.00389017192939397 0.00472137729188812 0.812356618336008 0.0332820160342102 0.0925169278354408
"V74" "Test" 0.00395364386185612 -0.000719103009361588 -0.000251629837801454 -0.063799142538841 -0.00679606730232395 -0.00162342409404128 -0.0788479309068494 0.00856018398988409 -0.115504940907505
"V74" "Train" -0.00522152684609584 0.00330703604922441 -0.00321896894755897 -0.0308704143194313 0.0015794974662478 0.00104279063180744 -0.0922002096897091 0.0334172333977357 -0.153561959509287
"V75" "Test" 0.00693316143516158 0.00159948242057745 0.000884184526310277 -0.0295303722083326 -0.00811783969403399 0.00652553409613307 0.818235308713736 0.0102475065590703 0.0884250910627097
"V75" "Train" -0.00387293669674077 0.00526726586773487 0.00103839504499702 -0.00350432654214817 0.00457904706586368 0.00271127966769718 0.812153984171288 0.0340460146843936 0.0932071583054005
"V76" "Test" 0.00158060806283514 0.00180944709508898 -0.00215191715156818 -0.0600233357997008 -0.00868856816703402 -0.00371908951572389 -0.0760681031246575 0.00994751115287581 -0.114265346398414
"V76" "Train" -0.00986669742225297 0.00293095996056398 -0.00299247120760499 -0.0340821499734995 -0.00471596646620517 -0.000461555980691881 -0.091308235385111 0.0349380629153069 -0.152432357088852
"V77" "Test" 0.00862932767739498 0.00481070674519209 -0.00141672936479701 -0.0285838460455545 -0.0110010890737822 0.0012214789887351 0.817913792190609 0.0112696189399721 0.0890163287090005
"V77" "Train" -0.00932307099847512 0.00424446747251477 0.000933276534664561 -0.00565460064659623 -0.00069094494500927 0.00154727566418497 0.810908436431208 0.0344756779774193 0.0943724018762062
"V78" "Test" -0.00224936180497429 0.00208671973961266 -0.00257662579444049 -0.061586170815059 -0.0228475701181758 -0.00586915121832739 -0.0746053982123288 0.0112738787246869 -0.113758125860459
"V78" "Train" -0.0137002574121485 0.00127424403076833 -0.003869715135129 -0.037806472393741 -0.0109005790462724 -0.00395988327923121 -0.0920389353349662 0.0341336323531072 -0.150417541951705
"V79" "Test" 0.0072111533314765 0.00382620074847257 -0.00462665936941055 -0.0294915934360671 -0.0277586078994779 0.00337270376516188 0.820174515066917 0.0130209398026713 0.0884645990236538
"V79" "Train" -0.0129776363302272 0.00222274168419536 -0.00066436122189435 -0.00509338410889016 -0.0058629574497138 6.48384338357064e-05 0.810820463694526 0.0340862115449538 0.0938992294914821
"V8" "Test" -0.0505106276266924 -0.0297090929751152 -0.0264635879990191 -0.190963607128931 -0.0315615880436588 -0.0735968362539814 -0.0852779033375 -0.0189726407537708 -0.145344032541891
"V8" "Train" -0.0467050452409111 -0.0209857834330408 -0.0181695492886416 -0.167629705589343 -0.0813702981477505 -0.0740781601112051 -0.0949439733147807 -0.00692113025557253 -0.185967131645858
"V80" "Test" -0.00697418055363436 6.70051582879647e-05 -0.00751703934984623 -0.0623918018122956 -0.0384148340036048 -0.00556467257756758 -0.0716535499671233 0.0120832504988608 -0.113241757571554
"V80" "Train" -0.0147498740173258 0.00121815900545844 -0.00461050597367035 -0.0366395245277647 -0.0127830459968074 -0.00689791385022046 -0.0922747227615386 0.0341820504288284 -0.152191380056425
"V81" "Test" 0.00759748880165102 0.0046132361080731 -0.00692084119695453 -0.0260541348516596 -0.0286888696705999 0.00222856632615768 0.821682186613542 0.0124529650387267 0.0869458490813775
"V81" "Train" -0.0141077009223206 0.00352099485151462 -0.00229698308892415 -0.000796142517597841 -0.00183349270531821 -0.00144105478938462 0.811354562277522 0.0354172328803468 0.092568188732702
"V82" "Test" -0.00533562449492592 0.00112292121664328 -0.00704175670174366 -0.0574581232466631 -0.0312775569995869 -0.00969051167043738 -0.070677408794966 0.0119139269083184 -0.116776353852091
"V82" "Train" -0.0147719605494545 -0.000129313856134363 -0.00535079070186551 -0.034452117774624 -0.00891574228757796 -0.00987933417410991 -0.0928646623297728 0.0372481146132972 -0.151796397256709
"V83" "Test" 0.00786803962186853 0.00652321800307003 -0.0064606720153776 -0.0224096757314045 -0.0245778426210858 -0.00100665788480228 0.820542404067716 0.0128486119152312 0.0855015365480017
"V83" "Train" -0.0136119112421325 0.000176749191428748 -0.00202166432106207 -0.0012009224194199 -0.00285286684902144 -0.000693430092426944 0.811427430321975 0.0362251609553028 0.0950976416652268
"V84" "Test" -0.00575555472198107 0.000764570810951085 -0.00977558401839122 -0.0539063080717191 -0.0230861121878894 -0.0101716756461719 -0.0747780389452055 0.01258803444279 -0.115730842892433
"V84" "Train" -0.0153743059435797 -0.00427855625492031 -0.00415717938964008 -0.0319632453886626 -0.00978202966419444 -0.0104958268684824 -0.093054952044898 0.0357403211455001 -0.147526710791502
"V85" "Test" 0.00238046447898816 0.00163113640110607 -0.0077546836528047 -0.0181496021072225 -0.0176241660787039 -0.00233908125368603 0.818836426772446 0.0126027217989096 0.0860280711433334
"V85" "Train" -0.0118285815732701 -0.0022884612406066 -0.00156168692953718 -0.00202652971404798 -0.00727069716921379 -0.00086585991495004 0.81116047926048 0.0344374635018405 0.097397203901693
"V86" "Test" -0.0110074627927499 -0.00435953344849269 -0.00886234971529149 -0.0416427156404035 -0.0116120649258539 -0.010567866675348 -0.0757502815620689 0.00955810127529074 -0.115244913081879
"V86" "Train" -0.0137029447155729 -0.005906653909517 -0.00499135728687878 -0.0307484465436108 -0.0130427440305289 -0.0124354872233336 -0.0925427430221219 0.0351943917184794 -0.14586744746246
"V87" "Test" -0.00409835414946237 8.85569573981783e-05 -0.00563839100404859 -0.00688759515394588 -0.00282803968669126 0.000441342297704409 0.818773202976342 0.00829449266887793 0.0856375581474692
"V87" "Train" -0.00920242543217742 -0.0026587268655772 -0.00203353296679899 -0.00332021667597212 -0.00587801644259186 -0.00193037050157535 0.81071172822789 0.0349821853878648 0.0965783380871212
"V88" "Test" -0.00748454837720939 -0.00467419183633404 -0.00862141289777038 -0.036338791192748 -0.00334821907917483 -0.0095353947251129 -0.0755221944825175 0.00511130471759253 -0.11692041153065
"V88" "Train" -0.0116101779091137 -0.00479085880332982 -0.0072141772199665 -0.0323277559117519 -0.0140213392228284 -0.010191949365989 -0.0913511421915177 0.036273823980872 -0.148051382717567
"V89" "Test" -0.00437952850042613 -0.00145338767234758 -0.00614984346085037 -0.00632424530030428 -0.00212332922324299 0.00216512965185714 0.819420208598052 0.00647077221671981 0.0833538205086108
"V89" "Train" -0.0070388199658516 -0.00286070670714408 -0.00216832956865273 -0.00345879846932887 -0.014061735534077 -0.000654453860647272 0.810366776669626 0.0362056345009066 0.095022475596608
"V9" "Test" 0.00687384041123879 0.0146528696738573 0.00870670432494137 -0.011188152600697 0.0274907837723007 0.0273997079488554 0.816331005981625 -0.0105978967655842 0.089874946905348
"V9" "Train" 0.0147162421223662 0.0129189609659059 0.00979814623070034 0.018801431304315 0.0262395808703186 0.0241699027153937 0.808337636026641 -0.00202942417457859 0.0985925551764635
"V90" "Test" -0.00263396768719671 -0.00677778327084223 -0.00791476420662643 -0.0418109985730325 -0.00668691373797544 -0.00785006064481122 -0.0768945354475525 0.0042240398519827 -0.120710687768317
"V90" "Train" -0.0115941580900381 -0.00515562004154521 -0.00653363991425157 -0.0318445000169046 -0.0180093791587159 -0.0116590130837824 -0.0912181482492205 0.0370359069805746 -0.150209149495876
"V91" "Test" -0.00440416122794869 -0.0034018377104913 -0.00602228339999511 -0.00865621532888995 -0.00226319650654582 0.00683182166235912 0.819491018484514 0.0053597898198291 0.0832239873263208
"V91" "Train" -0.00376704917787392 -0.00228195546657522 -0.00231741059336692 -0.00222542106586939 -0.0182685496694306 -0.00208593407321073 0.808836423931563 0.0367297602810884 0.0949623807008893
"V92" "Test" 0.00418590969129108 -0.00823995058758815 -0.00751607908998442 -0.0400883975652146 -0.013735269228354 -0.00448789921252396 -0.0752458767041666 0.00445676158006145 -0.1222481285514
"V92" "Train" -0.00715434503608144 -0.00523134345796862 -0.00661246551575976 -0.0315237418977036 -0.0136179795507932 -0.0142589085747883 -0.0901488914039823 0.0375488839175065 -0.148424184164393
"V93" "Test" -0.00259458805121652 -0.00415492395181183 -0.00804274621286558 -0.00829448203385888 -0.00939856969822644 0.00680130738984492 0.820281569047815 0.00801882107068287 0.0847670937648253
"V93" "Train" -9.74856324144658e-06 -0.00275503939063315 -0.00199124131708193 -0.00303070629337698 -0.0120464781283939 -0.00215651957116212 0.807172352556313 0.036771300899178 0.095736165682285
"V94" "Test" 0.00356323837659352 -0.00633355145543879 -0.00733533498793069 -0.0362517994976021 -0.0191195760605175 -0.006227884311237 -0.0750520859958621 0.00881872998947178 -0.1194618955035
"V94" "Train" -0.00330408047432918 -0.00571100989151339 -0.00457523793352877 -0.0277022908829842 -0.00879626693107072 -0.0121223356891703 -0.0893969557911791 0.0370612756938078 -0.147036614348703
"V95" "Test" -0.00755530984423846 -0.00233344793552049 -0.00567702208921617 -0.00287217839919402 -0.00446060629388706 0.00390297791078711 0.822269121748121 0.00900599018938366 0.0865192512827957
"V95" "Train" 0.00479109081872536 -0.00317640366359534 -0.00147789236667418 -0.0059261629795597 -0.00716574089692093 -0.00105041861201221 0.80728867807995 0.0357069350382183 0.0956387379764463
"V96" "Test" 0.000724518878102035 -0.00328508804617917 -0.00794320078039091 -0.0279945354306772 -0.0107779070598869 -0.0119559186984859 -0.0749534563013793 0.00619058636090455 -0.117843021014594
"V96" "Train" 0.00121499686492521 -0.00536884414184134 -0.00300285738753 -0.0258820727466743 -0.00900790073948388 -0.0118604590623688 -0.0901154104713348 0.0359700804951045 -0.149661090074239
"V97" "Test" -0.00411262318646732 -0.0020519605174297 -0.00577829838787254 0.000367845546850278 -0.000820410480107501 0.00291284098664649 0.822716989385992 0.00658627883489466 0.0861015695605944
"V97" "Train" 0.00918110280012837 -0.0024386393191565 -0.00152835937575345 -0.0036108015635821 -0.00944667743711058 -0.00251039380853198 0.807245764961714 0.0363760341070103 0.0952069601109646
"V98" "Test" 0.00115092233960616 -0.00232359429466058 -0.00674430469261428 -0.027883955614976 -0.00469363536994885 -0.0111205442517869 -0.0756621667677241 0.0065751825876119 -0.116079662035349
"V98" "Train" 0.0035032663437149 -0.0070434557816318 -0.00325164500442781 -0.0206628196045659 -0.00620154874780296 -0.0136820502146701 -0.0893147482914474 0.0369891548691784 -0.150607974122539
"V99" "Test" -0.00190625865040838 -0.000108398757775519 -0.00258144159474372 -0.00371141731094065 -0.00462401156902875 0.00358787320219752 0.822415661590596 0.00716228987426834 0.0854145854874424
"V99" "Train" 0.0127214308243048 -0.00537078793604168 0.000217847927302526 0.000160375799598643 -0.00492070294729565 -0.00167810503547856 0.805989032368568 0.0367202380169989 0.0948702492158448
